team_id,team_name,player_id,player_name,position,date_of_birth,nationality,shirt_number
8049,Jordan,243818,Yazeed Abu Layla,Goalkeeper,1993-01-08,Jordan,
8049,Jordan,249669,Abdallah Al Fakhouri,Goalkeeper,2000-01-22,Jordan,
8049,Jordan,250010,Noureddin Bani Ateyah,Goalkeeper,1993-01-25,Jordan,
8049,Jordan,116915,Ehsan Haddad,Defence,1994-02-05,Jordan,
8049,Jordan,116921,Saleem Obaid,Defence,1992-01-17,Jordan,
8049,Jordan,119303,Yazan Al Arab,Defence,1996-01-31,Jordan,
8049,Jordan,202806,Mohammad Abualnadi,Defence,2001-02-08,Jordan,
8049,Jordan,244110,Abdallah Naseeb,Defence,1994-02-25,Jordan,
8049,Jordan,249653,Saed Al Rosan,Defence,1997-02-01,Jordan,
8049,Jordan,295354,Husam Abu Dahab,Defence,2000-05-13,Jordan,
8049,Jordan,295867,Anas Badawi,Defence,1997-09-13,Jordan,
8049,Jordan,231890,Nizar Al Rashdan,Midfield,1999-03-23,Jordan,
8049,Jordan,244171,Rajaei Ayed,Midfield,1993-07-25,Jordan,
8049,Jordan,244206,Noor Al Rawabdeh,Midfield,1997-02-24,Jordan,
8049,Jordan,244241,Mohammad Abu Hasheesh,Midfield,1995-05-09,Jordan,
8049,Jordan,249756,Ibrahim Saadeh,Midfield,2000-04-27,Jordan,
8049,Jordan,295351,Mohammad Al-Dawoud,Midfield,1992-12-04,Jordan,
8049,Jordan,295352,Amer Jamous,Midfield,2002-07-03,Jordan,
8049,Jordan,98763,Musa Al Taamari,Offence,1997-06-10,Jordan,
8049,Jordan,116928,Mahmoud Al Mardi,Offence,1993-10-06,Jordan,
8049,Jordan,244174,Ali Olwan,Offence,2000-03-26,Jordan,
8049,Jordan,244346,Mohannad Abu Taha,Offence,2003-02-02,Jordan,
8049,Jordan,249762,Mohammad Abu Zrayq,Offence,1997-12-30,Jordan,
8049,Jordan,280317,Ibrahim Sabra,Offence,2006-02-01,Jordan,
8049,Jordan,295348,Odeh Fakhoury,Offence,2005-11-20,Jordan,
8049,Jordan,295350,Ali Azaizeh,Offence,2004-04-13,Jordan,
8062,Iraq,117137,Jalal Hassan,Goalkeeper,1991-05-18,Iraq,
8062,Iraq,132162,Fahad Talib,Goalkeeper,1994-10-21,Iraq,
8062,Iraq,236206,Ahmed Basil,Goalkeeper,1996-08-19,Iraq,
8062,Iraq,129968,Hussein Ali,Defence,2002-03-01,Iraq,
8062,Iraq,152724,Merchas Doski,Defence,1999-12-07,Iraq,
8062,Iraq,210821,Rebin Sulaka,Defence,1992-04-12,Iraq,
8062,Iraq,236191,Mustafa Saadoun,Defence,2001-05-25,Iraq,
8062,Iraq,236195,Ahmed Yahya,Defence,1995-07-01,Iraq,
8062,Iraq,236201,Frans Putros,Defence,1993-07-14,Iraq,
8062,Iraq,249839,Zaid Tahseen,Defence,2001-01-29,Iraq,
8062,Iraq,249877,Manaf Younis,Defence,1996-11-16,Iraq,
8062,Iraq,253190,Akam Hashem,Defence,1998-08-16,Iraq,
8062,Iraq,31373,Amir Al Ammari,Midfield,1997-07-27,Iraq,
8062,Iraq,35515,Kevin Yakob,Midfield,2000-10-10,Iraq,
8062,Iraq,117481,Aimar Sher,Midfield,2002-12-20,Iraq,
8062,Iraq,123067,Ibrahim Bayesh,Midfield,2000-05-01,Iraq,
8062,Iraq,165049,Youssef Amyn,Midfield,2003-08-21,Iraq,
8062,Iraq,167462,Ahmed Qasem,Midfield,2003-07-12,Iraq,
8062,Iraq,176642,Zidane Iqbal,Midfield,2003-04-27,Iraq,
8062,Iraq,295321,Zaid Ismail,Midfield,2002-01-03,Iraq,
8062,Iraq,117153,Aymen Hussein,Offence,1996-03-22,Iraq,
8062,Iraq,177008,Ali Al-Hamadi,Offence,2002-03-01,Iraq,
8062,Iraq,193630,Marko Farji,Offence,2004-03-16,Iraq,
8062,Iraq,218847,Ali Jassim El-Aibi,Offence,2004-01-20,Iraq,
8062,Iraq,221753,Mohanad Ali,Offence,2000-06-20,Iraq,
8062,Iraq,295189,Ali Yousif,Offence,1996-01-19,Iraq,
8070,Uzbekistan,243911,Abduvakhid Nematov,Goalkeeper,2001-03-20,Uzbekistan,
8070,Uzbekistan,244395,Botir Ergashev,Goalkeeper,1995-06-23,Uzbekistan,
8070,Uzbekistan,244531,Utkir Yusupov,Goalkeeper,1991-01-04,Uzbekistan,
8070,Uzbekistan,132172,Rustam Ashurmatov,Defence,1996-07-07,Uzbekistan,
8070,Uzbekistan,132173,Umar Eshmurodov,Defence,1992-11-30,Uzbekistan,
8070,Uzbekistan,212868,Abdukodir Khusanov,Defence,2004-02-29,Uzbekistan,
8070,Uzbekistan,221787,Jakhongir O'rozov,Defence,2004-01-18,Uzbekistan,
8070,Uzbekistan,231904,Farrukh Sayfiyev,Defence,1991-01-17,Uzbekistan,
8070,Uzbekistan,243825,Khodjiakbar Alijonov,Defence,1997-04-19,Uzbekistan,
8070,Uzbekistan,243838,Sherzod Nasrullayev,Defence,1998-07-23,Uzbekistan,
8070,Uzbekistan,243928,Abdulla Abdullayev,Defence,1997-09-01,Uzbekistan,
8070,Uzbekistan,295345,Bekhruz Karimov,Defence,2007-08-07,Uzbekistan,
8070,Uzbekistan,295866,Avazbek Ulmasaliev,Defence,2000-03-27,Uzbekistan,
8070,Uzbekistan,49149,Dostonbek Xamdamov,Midfield,1996-07-24,Uzbekistan,
8070,Uzbekistan,117321,Otabek Shukurov,Midfield,1996-06-22,Uzbekistan,
8070,Uzbekistan,119221,Oston Urunov,Midfield,2000-12-19,Uzbekistan,
8070,Uzbekistan,132176,Jamshid Iskanderov,Midfield,1993-10-16,Uzbekistan,
8070,Uzbekistan,149716,Akmal Mozgovoy,Midfield,2000-04-02,Uzbekistan,
8070,Uzbekistan,214531,Abbosbek Fayzullaev,Midfield,2003-10-03,Uzbekistan,
8070,Uzbekistan,232740,Azizjon Ganiev,Midfield,1998-02-22,Uzbekistan,
8070,Uzbekistan,232753,Odiljon Hamrobekov,Midfield,1996-02-13,Uzbekistan,
8070,Uzbekistan,262464,Sherzod Esanov,Midfield,2003-02-01,Uzbekistan,
8070,Uzbekistan,49307,Eldor Shomurodov,Offence,1995-06-29,Uzbekistan,
8070,Uzbekistan,117326,Jaloliddin Masharipov,Offence,1993-09-01,Uzbekistan,
8070,Uzbekistan,183140,Igor Sergeev,Offence,1993-04-30,Uzbekistan,
8070,Uzbekistan,249659,Azizbek Amonov,Offence,1997-10-30,Uzbekistan,
8601,Netherlands,9923,Mark Flekken,Goalkeeper,1993-06-13,Netherlands,
8601,Netherlands,126870,Bart Verbruggen,Goalkeeper,2002-08-18,Netherlands,
8601,Netherlands,137691,Robin Roefs,Goalkeeper,2003-01-17,Netherlands,
8601,Netherlands,7417,Denzel Dumfries,Defence,1996-04-18,Netherlands,
8601,Netherlands,7869,Virgil van Dijk,Defence,1991-07-08,Netherlands,
8601,Netherlands,8240,Nathan Aké,Defence,1995-02-18,Netherlands,
8601,Netherlands,98566,Jan Paul van Hecke,Defence,2000-06-08,Netherlands,
8601,Netherlands,98816,Jurrien Timber,Defence,2001-06-17,Netherlands,
8601,Netherlands,131177,Mickey van de Ven,Defence,2001-04-19,Netherlands,
8601,Netherlands,189477,Jorrel Hato,Defence,2006-03-07,Netherlands,
8601,Netherlands,1848,Marten de Roon,Midfield,1991-03-29,Netherlands,
8601,Netherlands,7457,Donyell Malen,Midfield,1999-01-19,Netherlands,
8601,Netherlands,7559,Frenkie de Jong,Midfield,1997-05-12,Netherlands,
8601,Netherlands,7565,Noa Lang,Midfield,1999-06-17,Netherlands,
8601,Netherlands,7688,Guus Til,Midfield,1997-12-22,Netherlands,
8601,Netherlands,7693,Teun Koopmeiners,Midfield,1998-02-28,Netherlands,
8601,Netherlands,7696,Tijjani Reijnders,Midfield,1998-07-29,Netherlands,
8601,Netherlands,81793,Ryan Gravenberch,Midfield,2002-05-16,Netherlands,
8601,Netherlands,97505,Mats Wieffer,Midfield,1999-11-16,Netherlands,
8601,Netherlands,97536,Quinten Timber,Midfield,2001-06-17,Netherlands,
8601,Netherlands,102193,Crysencio Summerville,Midfield,2001-10-30,Netherlands,
8601,Netherlands,7459,Cody Gakpo,Offence,1999-05-07,Netherlands,
8601,Netherlands,7561,Justin Kluivert,Offence,1999-05-05,Netherlands,
8601,Netherlands,7697,Wout Weghorst,Offence,1992-08-07,Netherlands,
8601,Netherlands,8472,Memphis Depay,Offence,1994-02-13,Netherlands,
8601,Netherlands,97535,Brian Brobbey,Offence,2002-02-01,Netherlands,
8872,Norway,6843,Ørjan Nyland,Goalkeeper,1990-09-10,Norway,
8872,Norway,44441,Egil Selvik,Goalkeeper,1997-07-30,Norway,
8872,Norway,146024,Sander Tangvik,Goalkeeper,2002-11-29,Norway,
8872,Norway,16068,Kristoffer Ajer,Defence,1998-04-17,Norway,
8872,Norway,16197,Torbjørn Heggem,Defence,1999-01-12,Norway,
8872,Norway,37913,Fredrik Bjørkan,Defence,1998-08-21,Norway,
8872,Norway,38548,Marcus Pedersen,Defence,2000-07-16,Norway,
8872,Norway,44030,Julian Ryerson,Defence,1997-11-17,Norway,
8872,Norway,44032,Leo Østigård,Defence,1999-11-28,Norway,
8872,Norway,135036,Henrik Falchener,Defence,2003-05-08,Norway,
8872,Norway,145159,Sondre Langås,Defence,2001-02-02,Norway,
8872,Norway,205467,David Wolfe,Defence,2002-04-23,Norway,
8872,Norway,7421,Morten Thorsby,Midfield,1996-05-05,Norway,
8872,Norway,7427,Martin Ødegaard,Midfield,1998-12-17,Norway,
8872,Norway,8973,Sander Berge,Midfield,1998-02-14,Norway,
8872,Norway,37924,Patrick Berg,Midfield,1997-11-24,Norway,
8872,Norway,38088,Fredrik Aursnes,Midfield,1995-12-10,Norway,
8872,Norway,44033,Kristian Thorstvedt,Midfield,1999-03-13,Norway,
8872,Norway,150589,Thelo Aasgaard,Midfield,2002-05-02,Norway,
8872,Norway,169295,Antonio Nusa,Midfield,2005-04-17,Norway,
8872,Norway,179716,Oscar Bobb,Midfield,2003-07-12,Norway,
8872,Norway,8167,Alexander Sørloth,Offence,1995-12-05,Norway,
8872,Norway,37916,Jens Hauge,Offence,1999-10-12,Norway,
8872,Norway,38101,Erling Haaland,Offence,2000-07-21,Norway,
8872,Norway,157796,Andreas Schjelderup,Offence,2004-06-01,Norway,
8872,Norway,213269,Jørgen Strand Larsen,Offence,2000-02-06,Norway,
8873,Scotland,3981,Angus Gunn,Goalkeeper,1996-01-22,Scotland,
8873,Scotland,15607,Craig Gordon,Goalkeeper,1982-12-31,Scotland,
8873,Scotland,34960,Liam Kelly,Goalkeeper,1996-01-23,Scotland,
8873,Scotland,3986,Grant Hanley,Defence,1991-11-20,Scotland,
8873,Scotland,5769,Dominic Hyam,Defence,1995-12-20,Scotland,
8873,Scotland,7868,Andrew Robertson,Defence,1994-03-11,Scotland,
8873,Scotland,15615,Kieran Tierney,Defence,1997-06-05,Scotland,
8873,Scotland,16070,Jack Hendry,Defence,1995-05-07,Scotland,
8873,Scotland,34411,Anthony Ralston,Defence,1998-11-16,Scotland,
8873,Scotland,34429,John Souttar,Defence,1996-09-25,Scotland,
8873,Scotland,34486,Scott McKenna,Defence,1996-11-12,Scotland,
8873,Scotland,101111,Aaron Hickey,Defence,2002-01-01,Scotland,
8873,Scotland,138174,Nathan Patterson,Defence,2001-10-16,Scotland,
8873,Scotland,7905,Scott McTominay,Midfield,1996-12-08,Scotland,
8873,Scotland,34494,Kenny McLean,Midfield,1992-01-08,Scotland,
8873,Scotland,34495,Ryan Christie,Midfield,1995-02-22,Scotland,
8873,Scotland,34638,Lewis Ferguson,Midfield,1999-08-24,Scotland,
8873,Scotland,34646,John McGinn,Midfield,1994-10-18,Scotland,
8873,Scotland,176789,Ben Doak,Midfield,2005-11-11,Scotland,
8873,Scotland,270697,Findlay Curtis,Midfield,,Scotland,
8873,Scotland,290139,Tyler Fletcher,Midfield,2007-03-19,England,
8873,Scotland,4119,Che Adams,Offence,1996-07-13,Scotland,
8873,Scotland,25606,George Hirst,Offence,1999-02-15,Scotland,
8873,Scotland,35101,Ross Stewart,Offence,1996-07-11,Scotland,
8873,Scotland,35126,Lyndon Dykes,Offence,1995-10-07,Scotland,
8873,Scotland,52043,Lawrence Shankland,Offence,1995-08-10,Scotland,
9460,Curaçao,7412,Trevor Doornbusch,Goalkeeper,1999-07-06,Curaçao,
9460,Curaçao,7437,Eloy Room,Goalkeeper,1989-02-06,Curaçao,
9460,Curaçao,171283,Tyrick Bodak,Goalkeeper,2002-02-15,Curaçao,
9460,Curaçao,7229,Roshon van Eijma,Defence,1998-06-09,Curaçao,
9460,Curaçao,7438,Joshua Brenet,Defence,1994-03-20,Curaçao,
9460,Curaçao,7443,Armando Obispo,Defence,1999-03-05,Curaçao,
9460,Curaçao,7744,Sheral Floranus,Defence,1998-08-23,Curaçao,
9460,Curaçao,9428,Riechedly Bazoer,Defence,1996-10-12,Curaçao,
9460,Curaçao,55417,Juriën Gaari,Defence,1993-12-23,Curaçao,
9460,Curaçao,137697,Shurandy Sambo,Defence,2001-08-19,Curaçao,
9460,Curaçao,149120,Ar'jany Martha,Defence,2003-09-04,Curaçao,
9460,Curaçao,166156,Livano Comenencia,Defence,2004-02-03,Curaçao,
9460,Curaçao,177433,Deveron Fonville,Defence,2003-05-16,Curaçao,
9460,Curaçao,191954,Tyrese Noslin,Defence,2002-09-11,Curaçao,
9460,Curaçao,4280,Leandro Bacuna,Midfield,1991-08-21,Curaçao,
9460,Curaçao,7274,Godfried Roemeratoe,Midfield,1999-08-19,Curaçao,
9460,Curaçao,7518,Juninho Bacuna,Midfield,1997-08-07,Curaçao,
9460,Curaçao,53327,Kevin Felida,Midfield,1999-11-11,Curaçao,
9460,Curaçao,6597,Gervane Kastaneer,Offence,1996-06-09,Curaçao,
9460,Curaçao,7986,Kenji Gorré,Offence,1994-09-29,Curaçao,
9460,Curaçao,8288,Jürgen Locadia,Offence,1993-11-07,Curaçao,
9460,Curaçao,98483,Tahith Chong,Offence,1999-12-04,Curaçao,
9460,Curaçao,137025,Sontje Hansen,Offence,2002-05-18,Curaçao,
9460,Curaçao,149134,Jearl Margaritha,Offence,2000-04-10,Curaçao,
9460,Curaçao,156631,Jeremy Antonisse,Offence,2002-03-29,Curaçao,
9460,Curaçao,190770,Brandley Kuwas,Offence,1992-09-19,Curaçao,
